h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,h0_3_count,status
16,19,2403,True,16,1152,1152,7,20,ok
16,19,2404,True,16,1328,1328,2,0,ok
16,19,2405,True,16,1280,1280,1,0,ok
16,19,2406,True,16,1390,1390,1,0,ok
16,19,2407,True,16,1220,1220,4,38,ok
16,19,2408,True,16,1204,1204,1,0,ok
16,19,2409,True,16,1428,1428,1,0,ok
16,19,2410,True,16,874,874,2,0,ok
16,19,2411,True,16,1454,1454,2,0,ok
16,19,2412,True,16,1254,1254,2,0,ok
16,19,2413,True,16,1648,1648,1,0,ok
16,19,2414,True,16,1290,1290,1,0,ok
16,19,2415,True,16,1298,1298,3,12,ok
16,19,2416,True,16,1634,1634,3,4,ok
16,19,2417,True,16,1434,1434,1,0,ok
16,19,2418,True,16,1332,1332,1,0,ok
16,19,2419,True,16,950,950,1,0,ok
16,19,2420,True,16,1024,1024,3,6,ok
16,19,2421,True,16,1300,1300,3,6,ok
16,19,2422,True,16,1312,1312,1,0,ok
16,19,2423,True,16,1352,1352,5,6,ok
16,19,2424,True,16,1188,1188,1,0,ok
16,19,2425,True,16,1406,1406,1,0,ok
16,19,2426,True,16,1512,1512,1,0,ok
16,19,2427,False,15,2688,2688,1,0,ok
16,19,2428,True,16,1206,1206,2,0,ok
16,19,2429,True,16,1160,1160,1,0,ok
16,19,2430,True,16,1372,1372,1,0,ok
16,19,2431,True,16,1288,1288,1,0,ok
16,19,2432,True,16,1244,1244,5,10,ok
16,19,2433,True,16,1002,1002,1,0,ok
16,19,2434,True,16,1266,1266,1,0,ok
16,19,2435,True,16,1510,1510,1,0,ok
16,19,2436,True,16,1170,1170,1,0,ok
16,19,2437,True,16,1536,1536,1,0,ok
16,19,2438,True,16,1380,1380,2,0,ok
16,19,2439,True,16,1558,1558,1,0,ok
16,19,2440,True,16,1022,1022,1,0,ok
16,19,2441,True,16,1558,1558,2,0,ok
16,19,2442,True,16,1402,1402,1,0,ok
16,19,2443,True,16,1104,1104,1,0,ok
16,19,2444,True,16,942,942,1,0,ok
16,19,2445,True,16,1192,1192,3,2,ok
16,19,2446,True,16,1236,1236,2,0,ok
16,19,2447,True,16,1412,1412,1,0,ok
16,19,2448,True,16,1628,1628,1,0,ok
16,19,2449,True,16,1262,1262,2,0,ok
16,19,2450,True,16,1284,1284,1,0,ok
16,19,2451,True,16,1218,1218,1,0,ok
16,19,2452,False,15,3220,3220,3,14,ok
16,19,2453,True,16,1498,1498,1,0,ok
16,19,2454,False,15,2628,2628,2,0,ok
16,19,2455,True,16,1238,1238,1,0,ok
16,19,2456,True,16,1424,1424,3,2,ok
16,19,2457,True,16,1104,1104,3,10,ok
16,19,2458,True,16,1248,1248,1,0,ok
16,19,2459,True,16,1622,1622,1,0,ok
16,19,2460,True,16,1476,1476,1,0,ok
16,19,2461,True,16,1330,1330,2,0,ok
16,19,2462,True,16,1266,1266,1,0,ok
16,19,2463,True,16,1388,1388,3,4,ok
16,19,2464,True,16,1286,1286,3,4,ok
16,19,2465,True,16,1126,1126,1,0,ok
16,19,2466,False,15,2372,2372,1,0,ok
16,19,2467,False,15,3014,3014,6,32,ok
16,19,2468,True,16,1318,1318,1,0,ok
16,19,2469,True,16,1344,1344,1,0,ok
16,19,2470,True,16,1326,1326,1,0,ok
16,19,2471,True,16,1332,1332,1,0,ok
16,19,2472,True,16,1408,1408,2,0,ok
16,19,2473,True,16,1436,1436,1,0,ok
16,19,2474,True,16,1038,1038,1,0,ok
16,19,2475,True,16,1542,1542,2,0,ok
16,19,2476,False,15,2812,2812,1,0,ok
16,19,2477,True,16,1460,1460,2,0,ok
16,19,2478,True,16,1328,1328,1,0,ok
16,19,2479,True,16,1528,1528,1,0,ok
16,19,2480,True,16,1174,1174,1,0,ok
16,19,2481,False,15,2518,2518,1,0,ok
16,19,2482,True,16,1092,1092,3,4,ok
16,19,2483,True,16,1448,1448,3,4,ok
16,19,2484,True,16,1538,1538,3,2,ok
16,19,2485,True,16,1372,1372,1,0,ok
16,19,2486,False,15,2592,2592,1,0,ok
16,19,2487,False,15,3070,3070,1,0,ok
16,19,2488,True,16,1424,1424,3,4,ok
16,19,2489,True,16,1624,1624,1,0,ok
16,19,2490,False,15,2470,2470,1,0,ok
16,19,2491,True,16,1260,1260,2,0,ok
16,19,2492,True,16,1592,1592,1,0,ok
16,19,2493,False,15,2562,2562,1,0,ok
16,19,2494,True,16,1230,1230,1,0,ok
16,19,2495,True,16,1240,1240,1,0,ok
16,19,2496,True,16,988,988,1,0,ok
16,19,2497,True,16,1484,1484,1,0,ok
16,19,2498,True,16,1298,1298,1,0,ok
16,19,2499,True,16,1270,1270,1,0,ok
16,19,2500,False,15,2938,2938,1,0,ok
16,19,2501,True,16,1824,1824,1,0,ok
16,19,2502,False,15,3268,3268,1,0,ok
16,19,2503,True,16,1530,1530,3,2,ok
16,19,2504,True,16,1162,1162,1,0,ok
16,19,2505,False,15,2898,2898,1,0,ok
16,19,2506,True,16,1274,1274,1,0,ok
16,19,2507,True,16,1434,1434,3,4,ok
16,19,2508,True,16,1288,1288,1,0,ok
16,19,2509,False,15,2752,2752,1,0,ok
16,19,2510,False,15,3212,3212,4,2,ok
16,19,2511,True,16,1142,1142,5,6,ok
16,19,2512,False,15,3188,3188,1,0,ok
16,19,2513,False,15,3152,3152,6,32,ok
16,19,2514,True,16,1338,1338,1,0,ok
16,19,2515,False,15,3026,3026,4,20,ok
16,19,2516,True,16,1382,1382,3,2,ok
16,19,2517,False,15,2604,2604,1,0,ok
16,19,2518,True,16,1132,1132,1,0,ok
16,19,2519,True,16,1350,1350,1,0,ok
16,19,2520,True,16,1048,1048,1,0,ok
16,19,2521,True,16,1418,1418,1,0,ok
16,19,2522,True,16,1244,1244,1,0,ok
16,19,2523,True,16,1324,1324,1,0,ok
16,19,2524,True,16,1060,1060,1,0,ok
16,19,2525,True,16,1156,1156,1,0,ok
16,19,2526,True,16,1328,1328,3,4,ok
16,19,2527,True,16,1328,1328,1,0,ok
16,19,2528,True,16,1472,1472,1,0,ok
16,19,2529,True,16,894,894,3,4,ok
16,19,2530,True,16,1380,1380,2,0,ok
